"","nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"1439","Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast",4.9,"Feelin' Red",18000
"1440","Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast",4.9,"Double Trouble",19000
"1441","Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast",4.9,"Choco Fantasea",19000
"1442","Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast",4.9,"Blackcurrant",18000
"1443","Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast",4.9,"Lemonade",18000
"1444","Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast",4.9,"Salted Caramel Macchiato",25000
"1445","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Blackpepper Miso Chicken + Crispy Nori Chicken",39001
"1446","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Chicken Katsu Sambal Matah",33501
"1447","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Hot & Spicy Beef Teriyaki + Egg Chicken Roll",39001
"1448","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Chicken Steak Sambal Matah",33501
"1449","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Hot & Spicy Chicken Teriyaki + Shrimp Roll",39001
"1450","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"PROMO SIMPLE SET CHICKEN TERIYAKI + HOKA HEMAT",64000
"1451","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"HOKBEN FRIED CHICKEN 9 PCS",182001
"1452","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Blackpepper Miso Chicken + Crispy Nori Chicken",39001
"1453","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Hot & Spicy Beef Teriyaki + Egg Chicken Roll",39001
"1454","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Hot & Spicy Chicken Teriyaki + Shrimp Roll",39001
"1455","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Chicken Katsu Sambal Matah",33501
"1456","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Chicken Steak Sambal Matah",33501
"1457","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Super Bowl Hot & Spicy Chicken Teriyaki",38501
"1458","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"PROMO SIMPLE SET CHICKEN TERIYAKI + HOKA HEMAT",64000
"1459","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"HOKBEN FRIED CHICKEN 9 PCS",182001
"1460","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"PAKET 1 HOKBEN FRIED CHICKEN",44500
"1461","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"PAKET 2 HOKBEN FRIED CHICKEN",60500
"1462","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"A LA CARTE HOKBEN FRIED CHICKEN 2 PCS",45500
"1463","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"A la Carte HokBen Fried Chicken 1 pc",26501
"1464","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"MINI BOWL E. CHICKEN ROLL",23001
"1465","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"MINI BOWL E. FRIED",23001
"1466","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"MINI BOWL CHICKEN TERIYAKI",23001
"1467","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"MINI BOWL BEEF TERIYAKI",23001
"1468","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"MINI BOWL BEEF YAKINIKU",23001
"1469","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Bento Special 4",67501
"1470","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Bento Special 3",67501
"1471","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Bento Special 2",67501
"1472","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Bento Special 1",62001
"1473","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Paket A",58501
"1474","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Paket B",52001
"1475","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Paket C",58501
"1476","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Paket D",52001
"1477","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Beef Teriyaki 1",56501
"1478","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Beef Teriyaki 2",56501
"1479","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Beef Yakiniku 1",56501
"1480","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Beef Yakiniku 2",56501
"1481","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Chicken Teriyaki 1",44001
"1482","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Chicken Teriyaki 2",44001
"1483","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Chicken Yakiniku 1",44001
"1484","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Chicken Yakiniku 2",44001
"1485","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kidzu Bento 1",43001
"1486","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kidzu Bento 2",43001
"1487","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kidzu Bento 3",43001
"1488","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kidzu Bento 4",43001
"1489","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Hoka Hemat 1",29500
"1490","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"New Hoka Hemat 2",29500
"1491","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Hoka Hemat 3",29500
"1492","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"New Hoka Hemat 4",29500
"1493","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Shrimp Ball (3 pcs)",26501
"1494","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Shrimp Dumpling (3 pcs)",22501
"1495","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Clear Soup",10501
"1496","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Shirataki Soup",18001
"1497","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Sukiyaki",64500
"1498","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Chicken Tofu (2 pcs)",22501
"1499","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Ocha",9500
"1500","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Ocha Lychee Tea",20500
"1501","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Melon Juice",20500
"1502","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Orange Juice",20500
"1503","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Tehbotol Kotak Sosro",11501
"1504","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Milo with Ice",11501
"1505","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Aqua",10501
"1506","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"HokBen Sambal Extra Pedas",15001
"1507","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Nasi HokBen",9500
"1508","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Salad HokBen",18001
"1509","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Beef Teriyaki",45000
"1510","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Beef Yakiniku",45000
"1511","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Chicken Teriyaki",34001
"1512","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Chicken Yakiniku",33000
"1513","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Original Chicken Steak",38501
"1514","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Hot & Spicy Beef Teriyaki",51001
"1515","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Hot & Spicy Chicken Teriyaki",39501
"1516","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Egg Chicken Roll (6 pcs)",35001
"1517","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Ekkado (5 pcs)",43001
"1518","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Shrimp Roll (5 pcs)",34001
"1519","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Chicken Katsu (1 pc)",34001
"1520","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Tori No teba (2 pcs)",32001
"1521","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kani Roll (2 pcs)",34001
"1522","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Tori Ball (5 pcs)",35001
"1523","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Ebi Furai (4 pcs)",42001
"1524","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kori Konyaku Chocolate 500 ml",28500
"1525","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kori Konyaku Strawberry 500 ml",28500
"1526","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Premium Set Beef Teriyaki",69000
"1527","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Premium Set Beef Yakiniku",69000
"1528","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Premium Set Seafood Beef Teriyaki",66501
"1529","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Premium Set Seafood Beef Yakiniku",66501
"1530","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Favorite Set Chicken Teriyaki",56500
"1531","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Favorite Set Chicken Yakiniku",56500
"1532","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Value Set",35001
"1533","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Takoyaki 5 pcs",25000
"1534","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Shumay Furai 5 pcs",28500
"1535","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Chicken Tofu (1 pc)",14001
"1536","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Tori Pop Corn",24001
"1537","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Crispy Chicken Karaage",31001
"1538","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Takoyaki Mentai",45000
"1539","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Takoyaki Original",43001
"1540","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Shumay Steam 5 pcs",28500
"1541","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Es Ogura",15001
"1542","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Es Sarang burung",20500
"1543","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kori Konyaku Chocolate",24001
"1544","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Kori Konyaku Strawberry",24001
"1545","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Coklat Puding",22501
"1546","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Soft Pudding Caramel",20500
"1547","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Soft Pudding Taro",20500
"1548","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Soft Pudding Mango",20500
"1549","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Soft Pudding Green Tea",20500
"1550","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Soft Pudding Red Velvet",20500
"1551","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Soft Pudding Bubble Gum",20500
"1552","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Teriyaki 2 Upgrade Blackpepper Miso Chicken",44001
"1553","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Simple Set Teriyaki 1 Upgrade Blackpepper Miso Chicken",44001
"1554","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Paket Blackpepper Miso Chicken",39001
"1555","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Blackpepper Miso Chicken A La Carte",33500
"1556","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Crispy Nori Chicken 4 Pcs",26001
"1557","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Iced Avocado Coffee 500 ml",45000
"1558","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Iced Avocado Coffee 1 Liter",84500
"1559","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Iced Coffee 500 ml With Milk & Brown Sugar",39501
"1560","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Iced Coffee 1 Liter With Milk & Brown Sugar",73500
"1561","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Karaage With Sweet Red Sauce",30001
"1562","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Karaage With Sweet & Sour Sauce",30001
"1563","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Karaage With Honey Mustard Sauce",30001
"1564","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"Karaage With Umakara Sauce",30001
"1565","HokBen - Stasiun Gambir","Japanese,Rice,Fast Food",4.8,"PROMO 2 BENTO SPECIAL 1 + 2 SOSRO + TUMBLER TUPPERWARE",197005
"1566","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Special Hampers",180000
"1567","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Chocolate Glazed is BACK!",108000
"1568","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Menu 1",176000
"1569","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Menu 2",170000
"1570","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Chocolate Glazed is BACK!",108000
"1571","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Special Hampers",180000
"1572","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1 lusin Original Glazed",99000
"1573","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1 lusin Premium Assorted Doughnut",135000
"1574","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1 lusin Mixed Assorted Doughnut",126000
"1575","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1 lusin Basic Assorted Doughnut",108000
"1576","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1/2 lusin Original Glazed",66000
"1577","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1/2 lusin Premium Assorted Doughnut",90000
"1578","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1/2 lusin Mixed Assorted Doughnut",81000
"1579","Krispy Kreme - Gambir","Bakery & Cake",4.8,"1/2 lusin Basic Assorted Doughnut",72000
"1580","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Menu 1",176000
"1581","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Menu 2",170000
"1582","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Love Hampers",250000
"1583","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Happiness Delight",216000
"1584","Krispy Kreme - Gambir","Bakery & Cake",4.8,"BUY 12 GET 12 DOUGHNUT",276000
"1585","Krispy Kreme - Gambir","Bakery & Cake",4.8,"BUY 1 GET 1 PROMO",207000
"1586","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Happiness Delight",207000
"1587","Krispy Kreme - Gambir","Bakery & Cake",4.8,"BUY 12 GET 12 BASIC DOUGHNUT",276000
"1588","Krispy Kreme - Gambir","Bakery & Cake",4.8,"BUY 12 GET 12 PREMIUM DOUGHNUT",324000
"1589","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Es Kopi Susu Brown Sugar",28000
"1590","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Es Kopi Susu Gelas",25000
"1591","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Iced Mango Milky",25000
"1592","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Iced Chocolate",25000
"1593","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Iced Lemon Tea",20000
"1594","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Assorted Doffle",36000
"1595","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Doffle Nutella",36000
"1596","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Doffle Lotus Biscoff",36000
"1597","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Krispy Kreme Doughnut D�cor",60000
"1598","Krispy Kreme - Gambir","Bakery & Cake",4.8,"Krispy Kreme Doughnut D�cor Rainbow",70000
"1599","Krispy Kreme - Gambir","Bakery & Cake",4.8,"MINIS Doughnuts",140000
"1600","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � Tiramisu",35000
"1601","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � White Chocolate",35000
"1602","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Buy 2 Anniversary Beverage only 59k",59000
"1603","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + 1 Asian Dolce Latte",59000
"1604","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino",62000
"1605","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Green Tea Latte + 1 Iced Signature Chocolate",59000
"1606","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino",64000
"1607","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Caramel Macchiato + 1 Asian Dolce Latte",64000
"1608","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino",64000
"1609","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte",62000
"1610","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Liter Special Price",129900
"1611","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 3 x 250 ml",90000
"1612","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 6 x 250 ml",149000
"1613","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato",50000
"1614","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino",80000
"1615","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Green Tea Frappuccino + 2 Caramel Macchiato",149900
"1616","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"JavaChip Frappuccino + Vanilla Cream Frappuccino + ChoChip Cream Frappuccino",115000
"1617","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate",115000
"1618","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino",119900
"1619","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino + 2 Caramel Macchiato",149900
"1620","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT",85000
"1621","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Caramel Macchiato",80000
"1622","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha",50000
"1623","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Americano + VIA Italian Roast / Colombia",1e+05
"1624","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Macchiato + Caramel Latte + Caramel Coffee Frappuccino",115000
"1625","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Sweet Azuki & Butter Bun + Caramel Macchiato",72000
"1626","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Starbucks Reusable Bottle All Items 88k",88000
"1627","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Coffee Break (Selected Food + Americano / Latte, Tall Size)",52000
"1628","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Lunch (Selected Food + Iced Shaken Lemonade / Americano / Latte, Tall Size)",49000
"1629","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Breakfast (Selected Food + Americano / Latte, Tall Size)",49000
"1630","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � Tiramisu",35000
"1631","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � White Chocolate",35000
"1632","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Buy 2 Anniversary Beverage only 59k",59000
"1633","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + 1 Asian Dolce Latte",59000
"1634","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino",62000
"1635","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Green Tea Latte + 1 Iced Signature Chocolate",59000
"1636","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino",64000
"1637","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Caramel Macchiato + 1 Asian Dolce Latte",64000
"1638","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino",64000
"1639","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte",62000
"1640","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Starbucks Gifting Package",154900
"1641","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 L Bottled Beverage",70000
"1642","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Liter Special Price",129900
"1643","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 3 x 250 ml",90000
"1644","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 6 x 250 ml",149000
"1645","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato",50000
"1646","Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino",80000
